hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
7.298472780008889,9,1,3,3.0,3.0,3.0,38,Travel_Frequently,Sales,9,4,Medical,1,1978,Male,2,Research Scientist,Married,26950,3.0,Y,14,8,1,8.0,4,2,2,2
6.460577867023611,12,3,3,1.0,4.0,2.0,45,Travel_Rarely,Research & Development,2,3,Medical,1,150,Female,1,Sales Executive,Married,50980,3.0,Y,14,8,1,8.0,4,2,0,2
8.808867692994166,18,3,3,2.0,1.0,3.0,32,Travel_Frequently,Research & Development,10,3,Medical,1,1239,Female,2,Manufacturing Director,Single,165980,1.0,Y,13,8,0,10.0,2,10,6,7
6.6784381972333335,12,4,3,4.0,1.0,1.0,48,Travel_Rarely,Research & Development,8,1,Medical,1,235,Male,2,Laboratory Technician,Married,53760,7.0,Y,13,8,1,21.0,3,3,0,2
8.81296073181611,18,3,3,4.0,1.0,2.0,37,Travel_Rarely,Sales,2,4,Technical Degree,1,1790,Male,2,Manufacturing Director,Divorced,61720,0.0,Y,11,8,0,6.0,1,5,4,3
6.993895582329166,8,2,3,1.0,3.0,,25,Travel_Rarely,Research & Development,7,4,Life Sciences,1,736,Male,1,Sales Executive,Married,22160,2.0,Y,13,8,3,6.0,2,3,1,2
6.368572066041945,18,3,4,1.0,4.0,3.0,56,Travel_Rarely,Human Resources,1,2,Medical,1,1097,Female,5,Sales Executive,Single,25590,1.0,Y,21,8,0,5.0,3,4,1,0
7.369561579651666,20,3,3,2.0,2.0,3.0,52,Travel_Rarely,Sales,1,3,Life Sciences,1,2019,Male,1,Sales Executive,Single,59740,7.0,Y,18,8,1,18.0,6,8,4,0
9.251910977242222,6,3,3,4.0,3.0,3.0,50,Travel_Rarely,Research & Development,1,3,Technical Degree,1,464,Female,2,Sales Executive,Married,134960,3.0,Y,18,8,1,22.0,3,12,1,5
5.8098393574294445,12,2,3,4.0,2.0,3.0,48,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1074,Female,2,Manager,Married,62720,4.0,Y,14,8,0,29.0,3,22,12,9
7.155449576081945,15,3,3,2.0,2.0,2.0,42,Travel_Rarely,Research & Development,20,2,Medical,1,3287,Male,2,Sales Representative,Married,72950,1.0,Y,15,8,0,10.0,3,9,7,8
7.483652387326944,7,3,3,1.0,3.0,2.0,26,Travel_Rarely,Sales,4,3,Marketing,1,2725,Male,2,Manager,Single,24040,1.0,Y,12,8,0,1.0,6,1,0,1
6.2227097278,10,3,3,3.0,1.0,3.0,27,Travel_Rarely,Sales,27,3,Life Sciences,1,238,Male,2,Research Scientist,Divorced,22930,0.0,Y,18,8,0,5.0,0,4,0,2
8.626033020972777,7,2,3,2.0,3.0,2.0,22,Non-Travel,Sales,17,2,Marketing,1,2350,Male,3,Sales Executive,Married,97050,1.0,Y,18,8,2,4.0,3,4,1,3
7.029294957608055,22,3,4,2.0,4.0,2.0,41,Travel_Rarely,Sales,6,3,Medical,1,278,Male,1,Sales Executive,Divorced,102390,3.0,Y,24,8,3,23.0,3,21,12,6
10.275053547523333,14,3,3,3.0,4.0,1.0,57,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2846,Male,2,Manufacturing Director,Divorced,20130,3.0,Y,14,8,1,12.0,5,5,1,4
8.419452253458056,11,4,3,2.0,4.0,3.0,38,Non-Travel,Sales,11,1,Marketing,1,4236,Male,2,Laboratory Technician,Divorced,24300,7.0,Y,13,8,2,17.0,2,13,1,9
8.55430834448889,20,3,3,4.0,1.0,3.0,55,Travel_Rarely,Research & Development,14,4,Life Sciences,1,13,Female,1,Sales Executive,Single,55380,0.0,Y,17,8,0,37.0,2,36,4,13
6.616015171798056,11,3,3,1.0,3.0,2.0,38,Travel_Rarely,Research & Development,1,2,Medical,1,4376,Male,4,Laboratory Technician,Divorced,64720,0.0,Y,12,8,0,17.0,4,16,5,13
5.5711445783130555,20,3,3,3.0,2.0,2.0,36,Travel_Frequently,Sales,5,2,Marketing,1,3583,Female,1,Laboratory Technician,Married,47170,1.0,Y,19,8,1,12.0,3,11,0,7
9.105522088353334,8,3,4,4.0,3.0,2.0,19,Travel_Rarely,Research & Development,5,2,Life Sciences,1,4280,Male,1,Manager,Single,53320,1.0,Y,23,8,1,0.0,2,0,0,0
9.836432396251666,11,1,3,3.0,4.0,2.0,28,Travel_Rarely,Research & Development,15,4,Life Sciences,1,585,Male,2,Sales Executive,Married,41970,1.0,Y,13,8,0,1.0,3,1,0,0
7.198370147255556,20,3,3,2.0,1.0,4.0,23,Travel_Rarely,Sales,13,3,Marketing,1,3233,Male,5,Sales Executive,Married,42210,1.0,Y,11,8,1,5.0,4,4,0,2
7.655568942436389,8,4,3,2.0,3.0,3.0,41,Travel_Rarely,Sales,1,4,Life Sciences,1,3466,Female,1,Research Director,Married,52570,1.0,Y,14,8,0,10.0,2,10,0,8
9.162842481035,16,2,3,4.0,2.0,3.0,40,Travel_Rarely,Sales,8,1,Other,1,3629,Male,1,Laboratory Technician,Single,59850,2.0,Y,13,8,3,9.0,1,5,1,0
6.602747657295834,7,2,3,4.0,3.0,2.0,34,Travel_Rarely,Research & Development,19,3,Technical Degree,1,4068,Female,1,Research Director,Divorced,33390,1.0,Y,16,8,0,9.0,2,8,1,1
7.878145917001111,18,3,3,4.0,3.0,3.0,37,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2685,Male,1,Sales Executive,Single,56470,6.0,Y,19,8,0,7.0,2,0,0,0
5.8830789825969445,12,2,3,2.0,1.0,3.0,34,Travel_Rarely,Research & Development,20,3,Medical,1,3243,Female,3,Laboratory Technician,Divorced,57440,3.0,Y,19,8,1,7.0,4,0,0,0
10.058450468540556,11,3,4,4.0,3.0,4.0,34,Travel_Frequently,Research & Development,7,2,Medical,1,4355,Male,4,Sales Representative,Divorced,29740,1.0,Y,23,8,0,5.0,2,5,2,0
7.766144578313056,4,3,3,3.0,4.0,3.0,32,Travel_Rarely,Sales,1,3,Medical,1,1744,Male,2,Sales Executive,Single,136640,3.0,Y,14,8,0,10.0,6,7,7,7
5.506549531459167,23,3,3,4.0,4.0,2.0,28,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2955,Male,1,Manufacturing Director,Married,25920,1.0,Y,14,8,0,5.0,2,5,0,4
6.728833110218611,16,4,3,1.0,4.0,3.0,51,Travel_Frequently,Research & Development,6,3,Life Sciences,1,4289,Female,1,Manager,Single,15690,2.0,Y,11,8,0,18.0,2,4,0,3
7.070961624274722,17,2,3,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,10,3,Life Sciences,1,81,Male,2,Research Scientist,Divorced,55070,1.0,Y,12,8,2,10.0,2,10,1,2
6.301182507808889,11,3,3,4.0,3.0,3.0,55,Travel_Rarely,Sales,11,3,Technical Degree,1,3638,Male,2,Manufacturing Director,Married,83810,4.0,Y,15,8,1,23.0,3,19,9,11
5.84208723784,21,3,3,3.0,4.0,3.0,22,Travel_Rarely,Sales,29,4,Technical Degree,1,4281,Male,1,Sales Executive,Married,46630,0.0,Y,13,8,1,3.0,1,2,2,1
9.539086345381389,16,3,3,4.0,3.0,2.0,25,Travel_Rarely,Research & Development,7,2,Medical,1,1156,Male,5,Sales Executive,Divorced,41030,6.0,Y,15,8,1,7.0,2,2,0,2
6.814511378848611,10,3,3,2.0,4.0,3.0,34,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3895,Male,1,Healthcare Representative,Married,21770,1.0,Y,13,8,0,10.0,5,10,8,7
5.933469433288611,15,3,3,4.0,1.0,3.0,36,Travel_Rarely,Research & Development,2,2,Medical,1,3866,Female,2,Healthcare Representative,Divorced,114160,6.0,Y,16,8,0,13.0,2,5,0,4
7.3149352967425,13,3,3,3.0,2.0,1.0,47,Non-Travel,Research & Development,3,2,Life Sciences,1,3917,Female,2,Sales Executive,Married,39550,7.0,Y,12,8,1,4.0,5,1,0,0
7.6049453369030555,12,3,3,1.0,4.0,3.0,37,Travel_Rarely,Research & Development,2,2,Medical,1,3772,Male,1,Research Scientist,Married,20220,1.0,Y,12,8,0,10.0,1,10,3,7
7.212363900044444,16,3,3,4.0,4.0,4.0,29,Travel_Frequently,Research & Development,6,2,Medical,1,4001,Male,1,Human Resources,Married,41150,1.0,Y,11,8,0,11.0,1,11,3,10
6.132840249888333,21,3,4,3.0,2.0,3.0,49,Travel_Frequently,Sales,1,4,Life Sciences,1,2684,Female,2,Manufacturing Director,Married,58100,1.0,Y,21,8,1,10.0,2,10,1,7
5.991240517625833,8,3,3,2.0,1.0,3.0,44,Travel_Rarely,Research & Development,18,4,Life Sciences,1,532,Female,2,Sales Executive,Married,21190,9.0,Y,15,8,0,24.0,3,20,3,6
6.317896028558611,21,3,3,3.0,4.0,3.0,35,Travel_Rarely,Human Resources,14,1,Life Sciences,1,2671,Male,2,Research Scientist,Married,79880,1.0,Y,18,8,0,4.0,3,4,1,1
8.30682954038361,8,3,4,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,15,4,Life Sciences,1,2494,Male,2,Research Scientist,Single,19040,1.0,Y,22,8,1,10.0,4,10,7,7
6.847280232039167,16,2,3,1.0,3.0,1.0,48,Travel_Rarely,Sales,13,4,Medical,1,95,Male,4,Sales Executive,Married,98540,3.0,Y,16,8,1,15.0,2,0,0,0
5.543731593038611,19,3,3,2.0,2.0,3.0,32,Travel_Rarely,Research & Development,1,2,Medical,1,2641,Male,3,Sales Executive,Married,136950,0.0,Y,13,8,0,3.0,3,2,2,2
5.629717759928333,19,3,3,3.0,3.0,2.0,30,Non-Travel,Research & Development,8,3,Life Sciences,1,795,Male,1,Manufacturing Director,Divorced,21430,1.0,Y,17,8,1,1.0,2,1,0,0
7.674680946006111,21,4,3,,4.0,3.0,38,Travel_Rarely,Research & Development,24,2,Other,1,490,Female,1,Laboratory Technician,Single,23260,8.0,Y,14,8,0,19.0,3,1,0,0
6.852812360553056,15,4,3,4.0,4.0,1.0,38,Travel_Rarely,Human Resources,25,1,Human Resources,1,4352,Female,1,Manufacturing Director,Married,78470,3.0,Y,14,8,1,9.0,3,7,1,7
7.427713074520278,18,3,3,1.0,4.0,3.0,37,Travel_Rarely,Research & Development,2,2,Medical,1,832,Male,1,Research Scientist,Married,20220,1.0,Y,12,8,0,10.0,1,10,3,7
7.623450468540556,15,3,3,1.0,4.0,3.0,32,Travel_Rarely,Research & Development,21,3,Other,1,2743,Male,2,Sales Executive,Married,23620,1.0,Y,11,8,0,9.0,2,9,7,8
9.262873717090555,6,3,3,2.0,1.0,3.0,32,Travel_Frequently,Research & Development,10,3,Medical,1,2709,Female,2,Manufacturing Director,Single,165980,1.0,Y,13,8,0,10.0,2,10,6,7
10.007343819723333,12,3,4,4.0,3.0,4.0,34,Travel_Frequently,Research & Development,7,2,Medical,1,2885,Male,4,Sales Representative,Divorced,29740,1.0,Y,23,8,0,5.0,2,5,2,0
5.794523650156111,9,3,3,1.0,3.0,2.0,36,Travel_Rarely,Research & Development,2,2,Technical Degree,1,3882,Male,3,Sales Executive,Married,199730,6.0,Y,12,8,0,10.0,2,3,0,2
6.073192771084167,6,4,3,3.0,2.0,3.0,50,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2848,Female,2,Manufacturing Director,Single,43740,3.0,Y,15,8,1,21.0,5,5,4,4
7.765475234270278,4,3,3,3.0,4.0,3.0,21,Travel_Rarely,Research & Development,3,1,Life Sciences,1,3835,Female,1,Laboratory Technician,Single,170990,1.0,Y,14,8,1,3.0,2,2,2,2
5.537267960731667,19,3,3,3.0,1.0,4.0,52,Travel_Rarely,Sales,21,5,Technical Degree,1,304,Male,3,Manager,Married,28890,1.0,Y,11,8,1,34.0,2,34,1,16
5.890782016956667,19,4,3,1.0,1.0,2.0,25,Travel_Rarely,Research & Development,17,3,Medical,1,1831,Male,1,Laboratory Technician,Single,199260,7.0,Y,11,8,3,6.0,5,4,0,1
9.46033132530111,16,2,3,1.0,2.0,3.0,26,Travel_Rarely,Research & Development,4,3,Medical,1,1501,Male,3,Research Scientist,Divorced,68540,2.0,Y,11,8,0,5.0,5,3,0,2
5.9883344489066666,15,2,3,3.0,4.0,3.0,55,Travel_Rarely,Research & Development,11,1,Medical,1,859,Female,1,Laboratory Technician,Married,26930,1.0,Y,18,8,0,36.0,6,36,2,13
7.140719544845833,15,3,4,3.0,4.0,2.0,51,Travel_Rarely,Research & Development,1,2,Life Sciences,1,3059,Male,1,Sales Executive,Married,41050,4.0,Y,22,8,1,18.0,2,7,0,7
9.308866577420556,8,3,3,4.0,1.0,3.0,50,Travel_Rarely,Research & Development,17,3,Medical,1,4144,Male,1,Research Scientist,Divorced,173280,4.0,Y,15,8,2,20.0,1,3,2,0
6.2631046407852775,19,2,3,3.0,3.0,2.0,50,Travel_Rarely,Sales,19,4,Marketing,1,1396,Male,3,Sales Executive,Married,31950,2.0,Y,11,8,0,5.0,4,3,0,2
5.830906961177778,11,3,3,4.0,1.0,3.0,53,Travel_Rarely,Sales,1,2,Life Sciences,1,4337,Male,1,Manager,Divorced,39890,1.0,Y,13,8,0,5.0,2,4,1,3
6.772146363230555,4,2,3,4.0,4.0,3.0,39,Travel_Rarely,Research & Development,1,3,Other,1,397,Female,3,Human Resources,Married,68040,8.0,Y,14,8,1,13.0,3,5,0,4
6.125139446675556,11,3,3,3.0,2.0,3.0,41,Travel_Rarely,Research & Development,5,3,Life Sciences,1,4039,Female,1,Sales Executive,Married,66230,5.0,Y,18,8,0,14.0,3,5,1,4
6.885947121820555,7,3,3,2.0,1.0,3.0,25,Non-Travel,Research & Development,7,4,Medical,1,2950,Female,4,Laboratory Technician,Divorced,134640,1.0,Y,13,8,1,6.0,2,6,1,5
7.119144355198333,9,2,3,4.0,4.0,4.0,45,Travel_Rarely,Research & Development,7,2,Other,1,3438,Male,1,Human Resources,Married,56610,3.0,Y,12,8,0,26.0,2,9,1,1
6.8763186077641665,10,3,3,4.0,1.0,3.0,28,Travel_Rarely,Research & Development,6,3,Technical Degree,1,2081,Male,2,Research Scientist,Married,23510,1.0,Y,16,8,0,6.0,4,6,3,3
5.7388743864344445,22,1,3,4.0,3.0,3.0,57,Travel_Rarely,Research & Development,21,4,Life Sciences,1,3043,Male,5,Research Scientist,Married,191610,2.0,Y,18,8,0,15.0,2,3,1,2
9.541850736278333,7,2,3,4.0,2.0,3.0,29,Travel_Rarely,Research & Development,1,3,Medical,1,1202,Male,3,Sales Executive,Married,42840,4.0,Y,11,8,0,10.0,5,4,0,3
10.474873940205,5,3,4,3.0,2.0,2.0,27,Travel_Rarely,Research & Development,15,4,Medical,1,3001,Male,3,Research Scientist,Single,39020,1.0,Y,22,8,0,4.0,2,4,1,2
6.531721329763333,23,3,3,4.0,1.0,3.0,28,Travel_Rarely,Research & Development,6,3,Technical Degree,1,611,Male,2,Research Scientist,Married,23510,1.0,Y,16,8,0,6.0,4,6,3,3
10.677703034359444,7,4,4,2.0,1.0,3.0,34,Travel_Frequently,Sales,17,1,Marketing,1,1653,Male,1,Research Director,Divorced,20010,9.0,Y,22,8,1,11.0,5,3,0,2
7.086371039714167,20,2,4,2.0,1.0,4.0,42,Travel_Rarely,Research & Development,1,2,Life Sciences,1,3522,Male,4,Laboratory Technician,Single,30340,7.0,Y,21,8,1,9.0,3,6,1,5
8.068269745649166,21,4,3,2.0,4.0,3.0,38,Non-Travel,Sales,11,1,Marketing,1,1296,Male,2,Laboratory Technician,Divorced,24300,7.0,Y,13,8,2,17.0,2,13,1,9
6.404223560910277,18,2,4,3.0,1.0,2.0,35,Travel_Rarely,Sales,6,4,Medical,1,363,Female,2,Manager,Single,94190,1.0,Y,24,8,1,6.0,5,6,1,1
6.083170459616111,16,3,3,3.0,2.0,3.0,30,Travel_Rarely,Research & Development,14,3,Technical Degree,1,852,Male,5,Research Director,Married,27950,3.0,Y,13,8,0,9.0,4,4,1,3
9.97234158857639,10,3,4,4.0,4.0,1.0,35,Travel_Rarely,Research & Development,2,1,Life Sciences,1,3359,Male,3,Healthcare Representative,Married,106090,1.0,Y,22,8,0,10.0,3,10,0,7
5.669370816599722,21,3,3,4.0,2.0,3.0,34,Travel_Rarely,Sales,9,3,Marketing,1,4334,Female,2,Manager,Single,53680,2.0,Y,14,8,1,9.0,2,3,1,2
7.044742302543333,18,2,4,1.0,3.0,2.0,27,Travel_Rarely,Research & Development,4,3,Technical Degree,1,2563,Male,2,Manufacturing Director,Single,51710,0.0,Y,20,8,1,9.0,1,8,0,7
7.307313699241389,21,3,3,4.0,2.0,4.0,46,Travel_Rarely,Research & Development,10,3,Medical,1,3981,Male,1,Sales Executive,Married,44220,4.0,Y,11,8,1,13.0,2,9,3,7
6.134392012494167,13,3,3,1.0,1.0,3.0,25,Travel_Rarely,Research & Development,5,2,Life Sciences,1,148,Female,3,Laboratory Technician,Married,26600,5.0,Y,13,8,0,6.0,3,2,0,2
10.269859437750833,10,3,3,1.0,2.0,2.0,32,Travel_Rarely,Human Resources,22,3,Human Resources,1,4169,Female,2,Research Director,Divorced,74460,0.0,Y,19,8,0,7.0,3,6,0,5
6.550740740740555,6,3,3,3.0,4.0,2.0,30,Travel_Frequently,Research & Development,10,3,Life Sciences,1,2459,Female,1,Human Resources,Divorced,22070,6.0,Y,14,8,0,6.0,4,4,1,2
7.413932396251667,12,3,3,1.0,4.0,2.0,47,Travel_Rarely,Research & Development,23,4,Life Sciences,1,763,Female,2,Sales Executive,Married,62740,7.0,Y,14,8,2,17.0,0,6,1,2
5.9686613119141665,6,3,3,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,1,4,Technical Degree,1,1245,Female,1,Research Scientist,Single,53010,1.0,Y,16,8,1,10.0,3,10,1,8
6.257679607318056,23,3,3,3.0,3.0,3.0,39,Travel_Rarely,Sales,2,4,Life Sciences,1,2368,Male,1,Laboratory Technician,Divorced,72640,0.0,Y,17,8,0,,5,10,0,7
6.685051316376389,7,1,3,2.0,3.0,2.0,24,Travel_Rarely,Research & Development,5,4,Other,1,2620,Male,1,Manufacturing Director,Single,178610,1.0,Y,11,8,2,4.0,5,4,1,2
7.738527443105555,8,3,3,4.0,2.0,3.0,56,Travel_Rarely,Sales,3,2,Medical,1,2169,Female,3,Manufacturing Director,Single,26910,6.0,Y,16,8,1,36.0,6,7,7,7
5.790393797411666,13,2,3,1.0,3.0,1.0,28,Travel_Rarely,Sales,8,4,Marketing,1,2282,Male,1,Laboratory Technician,Divorced,163070,1.0,Y,16,8,0,1.0,3,1,0,0
9.720699464524722,4,2,4,3.0,4.0,3.0,22,Travel_Frequently,Research & Development,22,4,Medical,1,3543,Male,1,Sales Representative,Married,26540,0.0,Y,24,8,0,1.0,5,0,0,0
6.629110887996389,7,2,3,4.0,4.0,3.0,38,Travel_Rarely,Sales,2,3,Marketing,1,1500,Female,1,Manager,Divorced,44480,9.0,Y,12,8,0,10.0,3,2,1,2
9.57092369477889,17,3,3,4.0,4.0,3.0,26,Travel_Rarely,Research & Development,8,3,Medical,1,36,Male,2,Manager,Single,157870,1.0,Y,12,8,2,8.0,5,8,7,4
5.596820615796389,20,2,3,4.0,2.0,3.0,48,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2544,Female,2,Manager,Married,62720,4.0,Y,14,8,0,29.0,3,22,12,9
6.399077420794167,8,3,3,3.0,4.0,3.0,31,Travel_Frequently,Research & Development,7,3,Life Sciences,1,2031,Male,1,Sales Executive,Married,52580,0.0,Y,14,8,3,3.0,5,2,2,2
8.969786925479445,14,2,3,4.0,1.0,3.0,36,Travel_Rarely,Research & Development,27,3,Technical Degree,1,2491,Female,4,Research Scientist,Married,50560,7.0,Y,12,8,0,15.0,2,12,5,7
6.346373270861111,21,3,3,3.0,3.0,3.0,32,Travel_Rarely,Research & Development,20,3,Medical,1,2852,Female,1,Manufacturing Director,Single,45810,3.0,Y,14,8,1,8.0,3,5,1,4
7.847788933511667,18,2,3,4.0,3.0,3.0,33,Travel_Rarely,Research & Development,15,4,Life Sciences,1,817,Female,1,Sales Executive,Single,62010,2.0,Y,15,8,3,14.0,2,0,0,0
7.271326416778056,8,1,3,1.0,3.0,3.0,24,Travel_Rarely,Research & Development,17,2,Life Sciences,1,268,Female,1,Healthcare Representative,Single,25010,9.0,Y,12,8,0,4.0,3,2,2,0
10.30958389112,7,2,4,3.0,2.0,3.0,36,Travel_Rarely,Research & Development,2,4,Medical,1,2140,Male,1,Healthcare Representative,Single,27250,9.0,Y,21,8,1,18.0,4,16,5,12
9.226436858545277,12,3,3,4.0,4.0,3.0,28,Travel_Frequently,Research & Development,2,3,Life Sciences,1,3612,Female,2,Sales Representative,Married,21270,1.0,Y,14,8,0,2.0,3,2,2,2
9.187611557340277,8,2,3,4.0,1.0,3.0,42,Travel_Rarely,Sales,18,2,Medical,1,4409,Male,1,Laboratory Technician,Divorced,23980,0.0,Y,14,8,1,10.0,2,9,7,8
6.5939781347611115,12,2,3,4.0,4.0,3.0,39,Travel_Rarely,Research & Development,1,3,Other,1,1867,Female,3,Human Resources,Married,68040,8.0,Y,14,8,1,13.0,3,5,0,4
9.855880187416112,13,2,3,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1165,Male,2,Healthcare Representative,Married,78980,7.0,Y,15,8,0,5.0,2,2,2,2
6.811652164212222,20,3,3,4.0,3.0,2.0,38,Travel_Rarely,Research & Development,11,2,Life Sciences,1,3885,Male,1,Sales Executive,Married,198450,7.0,Y,11,8,1,7.0,3,0,0,0
7.43661869701,19,3,3,4.0,1.0,3.0,55,Travel_Rarely,Human Resources,7,3,Human Resources,1,1781,Male,4,Laboratory Technician,Married,74280,5.0,Y,12,8,0,24.0,2,5,1,4
7.165663766175555,4,3,3,2.0,2.0,2.0,27,Travel_Rarely,Sales,3,2,Technical Degree,1,2580,Male,2,Healthcare Representative,Married,135770,1.0,Y,12,8,1,6.0,2,5,1,2
5.720210843373334,12,3,3,2.0,2.0,3.0,32,Travel_Rarely,Research & Development,1,2,Medical,1,1171,Male,3,Sales Executive,Married,136950,0.0,Y,13,8,0,3.0,3,2,2,2
7.2809002677375,8,2,3,2.0,2.0,3.0,32,Travel_Rarely,Sales,3,4,Life Sciences,1,1286,Male,2,Manufacturing Director,Married,97150,1.0,Y,15,8,1,10.0,1,10,0,9
5.938585452922778,22,3,3,3.0,2.0,3.0,30,Travel_Rarely,Research & Development,14,3,Technical Degree,1,2322,Male,5,Research Director,Married,27950,3.0,Y,13,8,0,9.0,4,4,1,3
8.552351628736945,15,2,3,3.0,4.0,3.0,31,Travel_Rarely,Research & Development,20,1,Technical Degree,1,2992,Female,3,Research Scientist,Married,99070,0.0,Y,13,8,1,6.0,3,5,0,3
9.015610218652222,10,3,3,4.0,3.0,3.0,28,Travel_Rarely,Research & Development,25,3,Technical Degree,1,2582,Male,1,Research Director,Single,187890,3.0,Y,16,8,1,6.0,4,2,2,2
6.355355867915834,12,3,3,2.0,4.0,3.0,35,Non-Travel,Sales,10,1,Life Sciences,1,1031,Female,2,Research Director,Divorced,43230,2.0,Y,18,8,3,15.0,3,7,1,7
7.206867469879445,13,2,4,2.0,1.0,3.0,35,Travel_Rarely,Research & Development,2,3,Medical,1,3833,Female,2,Sales Executive,Married,21570,1.0,Y,25,8,0,16.0,1,16,1,10
7.678292057117222,4,4,3,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,10,1,Life Sciences,1,2313,Male,1,Healthcare Representative,Married,109030,0.0,Y,11,8,0,6.0,3,5,4,2
5.497565818830833,20,2,4,1.0,2.0,2.0,50,Travel_Rarely,Sales,8,4,Life Sciences,1,2962,Male,1,Research Scientist,Divorced,96670,3.0,Y,23,8,0,28.0,2,10,1,6
7.8043663543061115,9,2,3,4.0,2.0,3.0,40,Travel_Frequently,Sales,1,3,Marketing,1,3374,Male,1,Research Scientist,Divorced,39310,8.0,Y,19,8,0,3.0,2,1,0,0
7.2160408299863885,12,3,3,2.0,3.0,3.0,30,Travel_Rarely,Sales,5,4,Medical,1,3085,Female,2,Manufacturing Director,Single,54100,0.0,Y,17,8,1,6.0,2,5,4,4
7.6582463186075,10,3,3,4.0,1.0,3.0,55,Travel_Rarely,Human Resources,7,3,Human Resources,1,311,Male,4,Laboratory Technician,Married,74280,5.0,Y,12,8,0,24.0,2,5,1,4
6.326625390450555,7,3,3,1.0,3.0,3.0,38,Travel_Frequently,Research & Development,1,4,Other,1,1161,Male,2,Research Scientist,Married,36690,2.0,Y,19,8,0,10.0,2,8,7,7
10.334748995983889,4,3,3,3.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Life Sciences,1,2137,Male,4,Healthcare Representative,Married,98240,0.0,Y,19,8,0,4.0,2,3,2,2
7.205607987505555,13,4,3,4.0,1.0,1.0,40,Travel_Rarely,Research & Development,2,3,Medical,1,3766,Male,2,Research Director,Single,47750,3.0,Y,15,8,1,15.0,3,5,1,0
6.1903145917,16,3,3,4.0,4.0,4.0,42,Travel_Frequently,Research & Development,18,4,Technical Degree,1,3096,Male,4,Sales Executive,Married,132060,0.0,Y,13,8,2,7.0,2,6,0,4
9.610699464524723,5,2,4,3.0,4.0,2.0,35,Non-Travel,Research & Development,1,1,Life Sciences,1,631,Male,2,Sales Executive,Married,136100,4.0,Y,22,8,2,16.0,4,13,4,12
6.284019410977222,20,1,3,4.0,4.0,2.0,37,Travel_Rarely,Research & Development,14,4,Life Sciences,1,3538,Male,3,Research Scientist,Married,65770,1.0,Y,13,8,0,14.0,1,14,3,11
6.8818172690761115,5,3,3,4.0,4.0,,52,Travel_Rarely,Research & Development,5,4,Other,1,1912,Male,1,Laboratory Technician,Married,29110,2.0,Y,17,8,2,26.0,3,9,7,8
7.005148371262778,6,3,3,2.0,3.0,3.0,50,Travel_Rarely,Sales,10,4,Life Sciences,1,168,Female,3,Manager,Married,47870,0.0,Y,12,8,0,28.0,3,27,15,7
7.438247434181111,17,3,4,4.0,2.0,2.0,25,Travel_Rarely,Research & Development,18,2,Life Sciences,1,677,Male,1,Research Scientist,Single,36220,1.0,Y,25,8,0,2.0,0,2,2,1
6.228564257028055,10,3,3,3.0,3.0,2.0,42,Non-Travel,Research & Development,11,3,Medical,1,4003,Male,1,Manager,Married,178560,3.0,Y,18,8,0,10.0,2,6,3,3
6.3542358322175,17,1,3,3.0,4.0,3.0,30,Travel_Frequently,Research & Development,1,4,Medical,1,4197,Male,1,Research Scientist,Single,20330,1.0,Y,14,8,1,12.0,3,12,3,7
6.448000892458611,3,4,4,4.0,3.0,3.0,47,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1542,Female,2,Healthcare Representative,Married,59060,4.0,Y,23,8,0,21.0,4,3,1,1
6.171610887996389,16,3,3,4.0,3.0,3.0,42,Non-Travel,Research & Development,10,4,Life Sciences,1,2617,Female,2,Research Scientist,Single,61510,1.0,Y,13,8,1,20.0,3,20,3,7
6.168944667558889,21,2,3,2.0,2.0,4.0,44,Non-Travel,Research & Development,23,2,Medical,1,4252,Female,1,Research Scientist,Married,195860,4.0,Y,16,8,0,17.0,3,3,1,2
8.841412315930278,20,3,4,3.0,4.0,2.0,42,Travel_Rarely,Research & Development,18,1,Technical Degree,1,3326,Female,2,Research Scientist,Married,199990,2.0,Y,23,8,1,17.0,6,5,1,3
5.6763409192322225,18,3,3,2.0,3.0,4.0,31,Travel_Rarely,Sales,1,3,Life Sciences,1,1888,Female,1,Sales Representative,Married,121850,3.0,Y,14,8,0,13.0,2,7,5,2
